T,V,I,realV,realI,q,R
-250.0794074,0.205618206,0.270012434,0.205618206,5.40025E-05,0,3807.569209
-250.0294074,0.203628603,0.268270803,0.203628603,5.36542E-05,2.69142E-06,3795.206201
-249.9794074,0.2020701,0.265324559,0.2020701,5.30649E-05,5.35939E-06,3807.979564
-249.9294074,0.200280797,0.262829431,0.200280797,5.25659E-05,8.00016E-06,3810.090748
-249.8794074,0.198292138,0.260269463,0.198292138,5.20539E-05,1.06157E-05,3809.362335
-249.8294074,0.196533359,0.257873531,0.196533359,5.15747E-05,1.32064E-05,3810.653975
-249.7794074,0.194496059,0.255374606,0.194496059,5.10749E-05,1.57726E-05,3808.054024
-249.7294074,0.192667631,0.252796503,0.192667631,5.05593E-05,1.83135E-05,3810.725799
-249.6794074,0.190878319,0.250435875,0.190878319,5.00872E-05,2.08296E-05,3810.922032
-249.6294074,0.189107141,0.247710894,0.189107141,4.95422E-05,2.33204E-05,3817.093745
-249.5794074,0.187180475,0.245528622,0.187180475,4.91057E-05,2.57866E-05,3811.785232
-249.5294074,0.185441719,0.24318325,0.185441719,4.86367E-05,2.82301E-05,3812.797936
-249.4794074,0.183602813,0.240574634,0.183602813,4.81149E-05,3.06489E-05,3815.922094
-249.4294074,0.181847844,0.238110038,0.181847844,4.7622E-05,3.30423E-05,3818.567366
-249.3794074,0.179801,0.235819028,0.179801,4.71638E-05,3.5412E-05,3812.266581
-249.3294074,0.177999272,0.233640578,0.177999272,4.67281E-05,3.77593E-05,3809.254225
-249.2794074,0.176291981,0.230995719,0.176291981,4.61991E-05,4.00825E-05,3815.914472
-249.2294074,0.174333866,0.228917409,0.174333866,4.57835E-05,4.2382E-05,3807.789589
-249.1794074,0.172514044,0.226458538,0.172514044,4.52917E-05,4.46589E-05,3808.954294
-249.1294074,0.17055115,0.2237431,0.17055115,4.47486E-05,4.69099E-05,3811.316416
-249.0794074,0.169017441,0.2214807,0.169017441,4.42961E-05,4.9136E-05,3815.624581
-249.0294074,0.167160413,0.218955063,0.167160413,4.3791E-05,5.13382E-05,3817.231047
-248.9794074,0.165267144,0.216157581,0.165267144,4.32315E-05,5.35138E-05,3822.839402
-248.9294074,0.163410091,0.2136949,0.163410091,4.2739E-05,5.5663E-05,3823.443859
-248.8794074,0.161406188,0.211634716,0.161406188,4.23269E-05,5.77897E-05,3813.320207
-248.8294074,0.159644531,0.209039456,0.159644531,4.18079E-05,5.98931E-05,3818.526275
-248.7794074,0.157600563,0.206443238,0.157600563,4.12886E-05,6.19705E-05,3817.043474
-248.7294074,0.155902825,0.204385909,0.155902825,4.08772E-05,6.40246E-05,3813.932807
-248.6794074,0.153980925,0.201506419,0.153980925,4.03013E-05,6.60541E-05,3820.744916
-248.6294074,0.152357578,0.199294572,0.152357578,3.98589E-05,6.80581E-05,3822.421672
-248.5794074,0.150449041,0.196710763,0.150449041,3.93422E-05,7.00381E-05,3824.11818
-248.5294074,0.148424141,0.194238534,0.148424141,3.88477E-05,7.19929E-05,3820.666715
-248.4794074,0.146802697,0.192262278,0.146802697,3.84525E-05,7.39254E-05,3817.7717
-248.4294074,0.144761603,0.189732828,0.144761603,3.79466E-05,7.58353E-05,3814.880233
-248.3794074,0.143007575,0.187071741,0.143007575,3.74143E-05,7.77194E-05,3822.265579
-248.3294074,0.141042753,0.184926675,0.141042753,3.69853E-05,7.95793E-05,3813.477778
-248.2794074,0.139407938,0.182226481,0.139407938,3.64453E-05,8.14151E-05,3825.128394
-248.2294074,0.137705441,0.179718969,0.137705441,3.59438E-05,8.32248E-05,3831.132617
-248.1794074,0.135573722,0.177257241,0.135573722,3.54514E-05,8.50097E-05,3824.208292
-248.1294074,0.133636556,0.174642903,0.133636556,3.49286E-05,8.67692E-05,3825.994468
-248.0794074,0.131661263,0.172617047,0.131661263,3.45234E-05,8.85055E-05,3813.680771
-248.0294074,0.130020747,0.169501963,0.130020747,3.39004E-05,9.02161E-05,3835.375855
-247.9794074,0.128029256,0.167413156,0.128029256,3.34826E-05,9.19007E-05,3823.751344
-247.9294074,0.126426866,0.164900872,0.126426866,3.29802E-05,9.35623E-05,3833.420169
-247.8794074,0.124530734,0.162436284,0.124530734,3.24873E-05,9.51989E-05,3833.217894
-247.8294074,0.12262505,0.160142419,0.12262505,3.20285E-05,9.68118E-05,3828.624888
-247.7794074,0.120808078,0.157680684,0.120808078,3.15361E-05,9.8401E-05,3830.782401
-247.7294074,0.118845191,0.155065391,0.118845191,3.10131E-05,9.99647E-05,3832.09916
-247.6794074,0.117059684,0.152651344,0.117059684,3.05303E-05,0.000101503,3834.217292
-247.6294074,0.115335228,0.150360338,0.115335228,3.00721E-05,0.000103018,3835.294269
-247.5794074,0.113561191,0.147830888,0.113561191,2.95662E-05,0.000104509,3840.91554
-247.5294074,0.111266378,0.145337688,0.111266378,2.90675E-05,0.000105975,3827.857042
-247.4794074,0.109613438,0.142994216,0.109613438,2.85988E-05,0.000107417,3832.792712
-247.4294075,0.107686791,0.140297847,0.107686791,2.80596E-05,0.000108833,3837.791991
-247.3794075,0.10596615,0.137971553,0.10596615,2.75943E-05,0.000110225,3840.144856
-247.3294075,0.103888797,0.135425884,0.103888797,2.70852E-05,0.000111592,3835.63295
-247.2794075,0.10210043,0.133214047,0.10210043,2.66428E-05,0.000112935,3832.194604
-247.2294075,0.100158507,0.131019372,0.100158507,2.62039E-05,0.000114256,3822.278559
-247.1794075,0.098267149,0.128627275,0.098267149,2.57255E-05,0.000115554,3819.841063
-247.1294075,0.096578942,0.126061572,0.096578942,2.52123E-05,0.000116828,3830.625786
-247.0794075,0.094388085,0.123479656,0.094388085,2.46959E-05,0.000118075,3822.009559
-247.0294075,0.093234952,0.121154313,0.093234952,2.42309E-05,0.000119299,3847.776854
-246.9794075,0.09107557,0.118577159,0.09107557,2.37154E-05,0.000120497,3840.350472
-246.9294075,0.089371144,0.115980938,0.089371144,2.31962E-05,0.00012167,3852.837643
-246.8794075,0.087459748,0.113756716,0.087459748,2.27513E-05,0.000122819,3844.157552
-246.8294075,0.085534043,0.111210094,0.085534043,2.2242E-05,0.000123943,3845.606121
-246.7794075,0.083800053,0.108879975,0.083800053,2.1776E-05,0.000125044,3848.276637
-246.7294075,0.081777063,0.106252297,0.081777063,2.12505E-05,0.00012612,3848.249178
-246.6794075,0.079983937,0.103822982,0.079983937,2.07646E-05,0.00012717,3851.937957
-246.6294075,0.078145027,0.101564408,0.078145027,2.03129E-05,0.000128197,3847.067534
-246.5794075,0.076069581,0.099017785,0.076069581,1.98036E-05,0.0001292,3841.207952
-246.5294075,0.074210642,0.096506452,0.074210642,1.93013E-05,0.000130177,3844.853899
-246.4794075,0.072525295,0.094045673,0.072525295,1.88091E-05,0.00013113,3855.854958
-246.4294075,0.070532823,0.091515267,0.070532823,1.83031E-05,0.000132058,3853.609638
-246.3794075,0.068860829,0.0892214,0.068860829,1.78443E-05,0.000132962,3858.986146
-246.3294075,0.067308058,0.087110662,0.067308058,1.74221E-05,0.000133843,3863.365097
-246.2794075,0.065117201,0.083997489,0.065117201,1.67995E-05,0.000134699,3876.139764
-246.2294075,0.063355552,0.081955423,0.063355552,1.63911E-05,0.000135529,3865.244643
-246.1794075,0.061617744,0.079560455,0.061617744,1.59121E-05,0.000136336,3872.385113
-246.1294075,0.059559463,0.077331444,0.059559463,1.54663E-05,0.000137121,3850.92138
-246.0794075,0.057615637,0.074838236,0.057615637,1.49676E-05,0.000137882,3849.344913
-246.0294075,0.055917888,0.072023598,0.055917888,1.44047E-05,0.000138616,3881.914349
-245.9794075,0.053989325,0.070581468,0.053989325,1.41163E-05,0.000139329,3824.61053
-245.9294075,0.052233395,0.067702926,0.052233395,1.35406E-05,0.00014002,3857.543421
-245.8794075,0.0503096,0.064986531,0.0503096,1.29973E-05,0.000140684,3870.771312
-245.8294075,0.048738707,0.0628777,0.048738707,1.25755E-05,0.000141323,3875.675095
-245.7794075,0.046525912,0.060202318,0.046525912,1.20405E-05,0.000141938,3864.129613
-245.7294075,0.044587809,0.057688125,0.044587809,1.15376E-05,0.000142528,3864.556939
-245.6794075,0.042913906,0.055275034,0.042913906,1.1055E-05,0.000143093,3881.852531
-245.6294075,0.041020631,0.053133774,0.041020631,1.06268E-05,0.000143635,3860.127708
-245.5794075,0.039371528,0.050454577,0.039371528,1.00909E-05,0.000144153,3901.680476
-245.5294075,0.037697624,0.048396297,0.037697624,9.67926E-06,0.000144647,3894.680694
-245.4794075,0.035419018,0.045715191,0.035419018,9.14304E-06,0.000145118,3873.878432
-245.4294075,0.033682165,0.043388894,0.033682165,8.67778E-06,0.000145563,3881.427038
-245.3794075,0.031767909,0.040858487,0.031767909,8.1717E-06,0.000145984,3887.553334
-245.3294075,0.030169355,0.03886411,0.030169355,7.77282E-06,0.000146383,3881.390142
-245.2794075,0.028246511,0.036321305,0.028246511,7.26426E-06,0.000146759,3888.421857
-245.2294075,0.02616725,0.033409382,0.02616725,6.68188E-06,0.000147107,3916.152978
-245.1794075,0.024245361,0.030771197,0.024245361,6.15424E-06,0.000147428,3939.619366
-245.1294075,0.02232061,0.028732947,0.02232061,5.74659E-06,0.000147726,3884.149012
-245.0794075,0.02079836,0.026089991,0.02079836,5.218E-06,0.000148,3985.888698
-245.0294075,0.018805892,0.023860029,0.018805892,4.77201E-06,0.00014825,3940.877888
-244.9794075,0.016900218,0.021497488,0.016900218,4.2995E-06,0.000148477,3930.742519
-244.9294075,0.015025064,0.019023356,0.015025064,3.80467E-06,0.000148679,3949.10968
-244.8794075,0.013119392,0.016372772,0.013119392,3.27455E-06,0.000148856,4006.466242
-244.8294075,0.011414968,0.01407986,0.011414968,2.81597E-06,0.000149008,4053.651236
-244.7794075,0.009745833,0.012005364,0.009745833,2.40107E-06,0.000149139,4058.949536
-244.7294075,0.007835391,0.009123962,0.007835391,1.82479E-06,0.000149244,4293.853544
-244.6794075,0.005998391,0.006913076,0.005998391,1.38262E-06,0.000149325,4338.438484
-244.6294075,0.004040258,0.004635422,0.004040258,9.27084E-07,0.000149382,4358.026045
-244.5794075,0.002128861,0.002308174,0.002128861,4.61635E-07,0.000149417,4611.569942
-244.5294075,0.000424437,4.57825E-05,0.000424437,9.1565E-09,0.000149429,46353.64905
-244.4794075,-0.001315277,-0.002378754,-0.001315277,-4.75751E-07,0.000149417,2764.63335
-244.4294075,-0.003058808,-0.004922514,-0.003058808,-9.84503E-07,0.000149381,3106.956589
-244.3794075,-0.004957805,-0.007369942,-0.004957805,-1.47399E-06,0.000149319,3363.530952
-244.3294075,-0.006631708,-0.009461604,-0.006631708,-1.89232E-06,0.000149235,3504.537071
-244.2794075,-0.008474431,-0.011989149,-0.008474431,-2.39783E-06,0.000149128,3534.20868
-244.2294075,-0.010262788,-0.014400332,-0.010262788,-2.88007E-06,0.000148996,3563.38616
-244.1794075,-0.012268611,-0.016566391,-0.012268611,-3.31328E-06,0.000148841,3702.861781
-244.1294075,-0.014094164,-0.019072,-0.014094164,-3.8144E-06,0.000148663,3694.988563
-244.0794075,-0.015780467,-0.021424048,-0.015780467,-4.28481E-06,0.00014846,3682.886368
-244.0294075,-0.017589809,-0.023715052,-0.017589809,-4.74301E-06,0.000148235,3708.574816
-243.9794075,-0.019379121,-0.026457201,-0.019379121,-5.29144E-06,0.000147984,3662.352844
-243.9294075,-0.021453615,-0.028837862,-0.021453615,-5.76757E-06,0.000147707,3719.695831
-243.8794075,-0.022957743,-0.03121471,-0.022957743,-6.24294E-06,0.000147407,3677.391605
-243.8294075,-0.024968333,-0.03349427,-0.024968333,-6.69885E-06,0.000147084,3727.254446
-243.7794075,-0.026601223,-0.03576906,-0.026601223,-7.15381E-06,0.000146737,3718.468253
-243.7294075,-0.028307554,-0.037646121,-0.028307554,-7.52922E-06,0.00014637,3759.690729
-243.6794075,-0.030218952,-0.040275721,-0.030218952,-8.05514E-06,0.000145981,3751.509701
-243.6294075,-0.031837535,-0.042664967,-0.031837535,-8.53299E-06,0.000145566,3731.109739
-243.5794075,-0.033763238,-0.045183928,-0.033763238,-9.03679E-06,0.000145127,3736.199981
-243.5294075,-0.035604056,-0.047459673,-0.035604056,-9.49193E-06,0.000144663,3750.97987
-243.4794076,-0.037660427,-0.049921407,-0.037660427,-9.98428E-06,0.000144176,3771.97174
-243.4294076,-0.03922846,-0.052235305,-0.03922846,-1.04471E-05,0.000143666,3754.975704
-243.3794076,-0.041258126,-0.054711344,-0.041258126,-1.09423E-05,0.000143131,3770.52755
-243.3294076,-0.04321435,-0.057084376,-0.04321435,-1.14169E-05,0.000142572,3785.129427
-243.2794076,-0.044683188,-0.059446915,-0.044683188,-1.18894E-05,0.000141989,3758.242753
-243.2294076,-0.04638952,-0.061476581,-0.04638952,-1.22953E-05,0.000141385,3772.942419
-243.1794076,-0.048313316,-0.063738973,-0.048313316,-1.27478E-05,0.000140759,3789.935247
-243.1294076,-0.049968142,-0.06616351,-0.049968142,-1.32327E-05,0.000140109,3776.110284
-243.0794076,-0.052097958,-0.068610937,-0.052097958,-1.37222E-05,0.000139435,3796.621974
-243.0294076,-0.053731801,-0.07115565,-0.053731801,-1.42311E-05,0.000138736,3775.652461
-242.9794076,-0.055280758,-0.072693161,-0.055280758,-1.45386E-05,0.000138017,3802.335558
-242.9294076,-0.057310424,-0.075592685,-0.057310424,-1.51185E-05,0.000137276,3790.73873
-242.8794076,-0.059218006,-0.077921841,-0.059218006,-1.55844E-05,0.000136508,3799.833589
-242.8294076,-0.061140849,-0.080481817,-0.061140849,-1.60964E-05,0.000135716,3798.426277
-242.7794076,-0.062762293,-0.082909213,-0.062762293,-1.65818E-05,0.000134899,3785.001129
-242.7294076,-0.064048001,-0.084771012,-0.064048001,-1.69542E-05,0.000134061,3777.706493
-242.6794076,-0.066220738,-0.087049619,-0.066220738,-1.74099E-05,0.000133202,3803.620209
-242.6294076,-0.068148347,-0.089422651,-0.068148347,-1.78845E-05,0.000132319,3810.463367
-242.5794076,-0.070141769,-0.091839556,-0.070141769,-1.83679E-05,0.000131413,3818.712367
-242.5294076,-0.071891974,-0.093980814,-0.071891974,-1.87962E-05,0.000130484,3824.821854
-242.4794076,-0.073125225,-0.096140198,-0.073125225,-1.9228E-05,0.000129533,3803.051528
-242.4294076,-0.075173015,-0.098486524,-0.075173015,-1.96973E-05,0.00012856,3816.411243
-242.3794076,-0.076808768,-0.100844303,-0.076808768,-2.01689E-05,0.000127564,3808.284949
-242.3294076,-0.078615248,-0.103022758,-0.078615248,-2.06046E-05,0.000126544,3815.431121
-242.2794076,-0.08060867,-0.105619925,-0.08060867,-2.1124E-05,0.000125501,3815.978392
-242.2294076,-0.082087999,-0.1076639,-0.082087999,-2.15328E-05,0.000124435,3812.234155
-242.1794076,-0.083830575,-0.110022613,-0.083830575,-2.20045E-05,0.000123346,3809.697529
-242.1294076,-0.085753418,-0.112250663,-0.085753418,-2.24501E-05,0.000122235,3819.728806
-242.0794076,-0.08730905,-0.114644688,-0.08730905,-2.29289E-05,0.0001211,3807.810545
-242.0294076,-0.08901252,-0.116936653,-0.08901252,-2.33873E-05,0.000119942,3806.014522
-241.9794076,-0.091175716,-0.119149438,-0.091175716,-2.38299E-05,0.000118762,3826.107695
-241.9294076,-0.092978382,-0.121392759,-0.092978382,-2.42786E-05,0.000117559,3829.651058
-241.8794076,-0.094496817,-0.123921253,-0.094496817,-2.47843E-05,0.000116333,3812.776856
-241.8294076,-0.096508362,-0.126180784,-0.096508362,-2.52362E-05,0.000115082,3824.209936
-241.7794076,-0.098165093,-0.127974866,-0.098165093,-2.5595E-05,0.000113811,3835.327052
-241.7294076,-0.09973312,-0.130620684,-0.09973312,-2.61241E-05,0.000112518,3817.661835
-241.6794076,-0.101675055,-0.132895478,-0.101675055,-2.65791E-05,0.000111201,3825.376759
-241.6294076,-0.103364213,-0.135139753,-0.103364213,-2.7028E-05,0.000109861,3824.345173
-241.5794076,-0.105321388,-0.137690191,-0.105321388,-2.7538E-05,0.000108496,3824.578462
-241.5294076,-0.106827416,-0.139396519,-0.106827416,-2.78793E-05,0.000107111,3831.782048
-241.4794076,-0.108731191,-0.141654138,-0.108731191,-2.83308E-05,0.000105706,3837.910863
-241.4294076,-0.110386972,-0.143784916,-0.110386972,-2.8757E-05,0.000104279,3838.614482
-241.3794076,-0.111924491,-0.145977656,-0.111924491,-2.91955E-05,0.00010283,3833.617195
-241.3294076,-0.11373,-0.148788491,-0.11373,-2.97577E-05,0.000101356,3821.868194
-241.2794076,-0.115584166,-0.150664594,-0.115584166,-3.01329E-05,9.98587E-05,3835.810483
-241.2294076,-0.117208481,-0.152824934,-0.117208481,-3.0565E-05,9.83412E-05,3834.730299
-241.1794076,-0.118880481,-0.155352481,-0.118880481,-3.10705E-05,9.68004E-05,3826.153284
-241.1294076,-0.120462813,-0.157326825,-0.120462813,-3.14654E-05,9.5237E-05,3828.425715
-241.0794076,-0.122335106,-0.15950815,-0.122335106,-3.19016E-05,9.36528E-05,3834.760363
-241.0294076,-0.124316122,-0.161496809,-0.124316122,-3.22994E-05,9.20478E-05,3848.872382
-240.9794076,-0.125865078,-0.163863172,-0.125865078,-3.27726E-05,9.0421E-05,3840.554186
-240.9294076,-0.127721159,-0.166071188,-0.127721159,-3.32142E-05,8.87713E-05,3845.373821
-240.8794076,-0.129358822,-0.168317366,-0.129358822,-3.36635E-05,8.70993E-05,3842.705754
-240.8294076,-0.130779009,-0.170290756,-0.130779009,-3.40582E-05,8.54063E-05,3839.873997
-240.7794076,-0.132767684,-0.172871706,-0.132767684,-3.45743E-05,8.36905E-05,3840.064035
-240.7294076,-0.134440634,-0.17448075,-0.134440634,-3.48962E-05,8.19537E-05,3852.592173
-240.6794076,-0.136115484,-0.177004488,-0.136115484,-3.54009E-05,8.01963E-05,3844.972698
-240.6294076,-0.137783644,-0.179348909,-0.137783644,-3.58698E-05,7.84145E-05,3841.217776
-240.5794076,-0.139471869,-0.181191625,-0.139471869,-3.62383E-05,7.66118E-05,3848.739387
-240.5294076,-0.141213494,-0.183235597,-0.141213494,-3.66471E-05,7.47897E-05,3853.331344
-240.4794076,-0.142578369,-0.185429316,-0.142578369,-3.70859E-05,7.29464E-05,3844.547672
-240.4294076,-0.144567016,-0.187435134,-0.144567016,-3.7487E-05,7.10821E-05,3856.454557
-240.3794076,-0.146257138,-0.190017041,-0.146257138,-3.80034E-05,6.91948E-05,3848.526875
-240.3294076,-0.147895747,-0.192076291,-0.147895747,-3.84153E-05,6.72843E-05,3849.921987
-240.2794076,-0.149682197,-0.194338688,-0.149682197,-3.88677E-05,6.53523E-05,3851.065344
-240.2294076,-0.151322706,-0.196495184,-0.151322706,-3.9299E-05,6.33981E-05,3850.544906
-240.1794076,-0.152910759,-0.198139525,-0.152910759,-3.96279E-05,6.14249E-05,3858.663721
-240.1294076,-0.154460675,-0.200417181,-0.154460675,-4.00834E-05,5.94321E-05,3853.478879
-240.0794076,-0.156456034,-0.202640469,-0.156456034,-4.05281E-05,5.74168E-05,3860.434082
-240.0294076,-0.158128019,-0.204519434,-0.158128019,-4.09039E-05,5.5381E-05,3865.843342
-239.9794076,-0.159426113,-0.206696944,-0.159426113,-4.13394E-05,5.3325E-05,3856.518379
-239.9294076,-0.161570247,-0.208821041,-0.161570247,-4.17642E-05,5.12474E-05,3868.629483
-239.8794076,-0.163125881,-0.210946081,-0.163125881,-4.21892E-05,4.91485E-05,3866.530259
-239.8294076,-0.164625222,-0.213126438,-0.164625222,-4.26253E-05,4.70282E-05,3862.149244
-239.7794076,-0.166260975,-0.215505197,-0.166260975,-4.3101E-05,4.4885E-05,3857.470201
-239.7294076,-0.168053163,-0.217195325,-0.168053163,-4.34391E-05,4.27215E-05,3868.710399
-239.6794076,-0.169960747,-0.219422416,-0.169960747,-4.38845E-05,4.05384E-05,3872.912127
-239.6294076,-0.171193059,-0.221464484,-0.171193059,-4.42929E-05,3.8334E-05,3865.022869
-239.5794076,-0.173067244,-0.22360765,-0.173067244,-4.47215E-05,3.61086E-05,3869.886467
-239.5294077,-0.174534172,-0.225801369,-0.174534172,-4.51603E-05,3.38616E-05,3864.77223
-239.4794077,-0.176308203,-0.227710859,-0.176308203,-4.55422E-05,3.1594E-05,3871.317416
-239.4294077,-0.177879094,-0.230121097,-0.177879094,-4.60242E-05,2.93049E-05,3864.901918
-239.3794077,-0.179704672,-0.231847438,-0.179704672,-4.63695E-05,2.6995E-05,3875.494028
-239.3294077,-0.181084794,-0.233740741,-0.181084794,-4.67481E-05,2.46671E-05,3873.624967
-239.2794077,-0.1827377,-0.23599835,-0.1827377,-4.71997E-05,2.23184E-05,3871.588509
-239.2294077,-0.184275238,-0.237439531,-0.184275238,-4.74879E-05,1.99512E-05,3880.466671
-239.1794077,-0.185979663,-0.240190266,-0.185979663,-4.80381E-05,1.7563E-05,3871.507074
-239.1294077,-0.187500963,-0.241510316,-0.187500963,-4.83021E-05,1.51545E-05,3881.841693
-239.0794077,-0.189020338,-0.243819431,-0.189020338,-4.87639E-05,1.27279E-05,3876.236125
-239.0294077,-0.190797253,-0.245778513,-0.190797253,-4.91557E-05,1.02799E-05,3881.487669
-238.9794077,-0.192727728,-0.2481735,-0.192727728,-4.96347E-05,7.81014E-06,3882.923199
-238.9294077,-0.193993403,-0.249814016,-0.193993403,-4.99628E-05,5.3202E-06,3882.756591
-238.8794077,-0.195921009,-0.252042056,-0.195921009,-5.04084E-05,2.81092E-06,3886.672968
-238.8294077,-0.197321172,-0.253817059,-0.197321172,-5.07634E-05,2.81625E-07,3887.074658
-238.7794077,-0.199163922,-0.255776153,-0.199163922,-5.11552E-05,-2.26634E-06,3893.324679
-238.7294077,-0.200698559,-0.257751447,-0.200698559,-5.15503E-05,-4.83398E-06,3893.257668
-238.6794077,-0.202289478,-0.259712444,-0.202289478,-5.19425E-05,-7.4213E-06,3894.489521
-238.6294077,-0.203873725,-0.261804103,-0.203873725,-5.23608E-05,-1.00289E-05,3893.631203
-238.5794077,-0.20514035,-0.263997822,-0.20514035,-5.27996E-05,-1.26579E-05,3885.265957
-238.5294077,-0.207046984,-0.266172475,-0.207046984,-5.32345E-05,-1.53087E-05,3889.338753
-238.4794077,-0.208245916,-0.267849228,-0.208245916,-5.35698E-05,-1.79788E-05,3887.371957
-238.4294077,-0.210390031,-0.269571775,-0.210390031,-5.39144E-05,-2.0666E-05,3902.300811
-238.3794077,-0.212025775,-0.2716644,-0.212025775,-5.43329E-05,-2.33721E-05,3902.347437
-238.3294077,-0.213280019,-0.273657819,-0.213280019,-5.47316E-05,-2.60987E-05,3896.837659
-238.2794077,-0.215066466,-0.275549197,-0.215066466,-5.51098E-05,-2.88448E-05,3902.505761
-238.2294077,-0.216536253,-0.277859266,-0.216536253,-5.55719E-05,-3.16118E-05,3896.509491
-238.1794077,-0.218330341,-0.279701988,-0.218330341,-5.59404E-05,-3.43996E-05,3902.910068
-238.1294077,-0.219610313,-0.281226166,-0.219610313,-5.62452E-05,-3.72043E-05,3904.514219
-238.0794077,-0.221466394,-0.283588684,-0.221466394,-5.67177E-05,-4.00283E-05,3904.7114
-238.0294077,-0.222545125,-0.285013653,-0.222545125,-5.70027E-05,-4.28714E-05,3904.113409
-237.9794077,-0.224374506,-0.287571722,-0.224374506,-5.75143E-05,-4.57343E-05,3901.192106
-237.9294077,-0.225716494,-0.289129259,-0.225716494,-5.78259E-05,-4.86178E-05,3903.383806
-237.8794077,-0.227524875,-0.291357316,-0.227524875,-5.82715E-05,-5.15202E-05,3904.567739
-237.8294077,-0.229046166,-0.292859528,-0.229046166,-5.85719E-05,-5.44413E-05,3910.512441
-237.7794077,-0.230682875,-0.29483675,-0.230682875,-5.89674E-05,-5.73798E-05,3912.044123
-237.7294077,-0.232369184,-0.296816806,-0.232369184,-5.93634E-05,-6.03381E-05,3914.353559
-237.6794077,-0.233840881,-0.298607081,-0.233840881,-5.97214E-05,-6.33152E-05,3915.528062
-237.6294077,-0.234954903,-0.300212313,-0.234954903,-6.00425E-05,-6.63093E-05,3913.145686
-237.5794077,-0.236741347,-0.302109397,-0.236741347,-6.04219E-05,-6.93209E-05,3918.139411
-237.5294077,-0.237923097,-0.3038949,-0.237923097,-6.0779E-05,-7.23509E-05,3914.562187
-237.4794077,-0.239730544,-0.306193541,-0.239730544,-6.12387E-05,-7.54013E-05,3914.689762
-237.4294077,-0.241015297,-0.307666188,-0.241015297,-6.15332E-05,-7.84706E-05,3916.831076
-237.3794077,-0.242886625,-0.309256163,-0.242886625,-6.18512E-05,-8.15553E-05,3926.948828
-237.3294077,-0.244309672,-0.311288684,-0.244309672,-6.22577E-05,-8.4658E-05,3924.16564
-237.2794077,-0.246061797,-0.313191488,-0.246061797,-6.26383E-05,-8.77804E-05,3928.296373
-237.2294077,-0.247108109,-0.314481975,-0.247108109,-6.28964E-05,-9.09187E-05,3928.811967
-237.1794077,-0.248761978,-0.3167396,-0.248761978,-6.33479E-05,-9.40749E-05,3926.916276
-237.1294077,-0.250132569,-0.318366759,-0.250132569,-6.36734E-05,-9.72504E-05,3928.371311
-237.0794077,-0.251531772,-0.320006331,-0.251531772,-6.40013E-05,-0.000100442,3930.106178
-237.0294077,-0.253302028,-0.322045538,-0.253302028,-6.44091E-05,-0.000103653,3932.70514
-236.9794077,-0.25490915,-0.323302628,-0.25490915,-6.46605E-05,-0.000106879,3942.268448
-236.9294077,-0.256277838,-0.325462016,-0.256277838,-6.50924E-05,-0.000110123,3937.138978
-236.8794077,-0.257458628,-0.327154038,-0.257458628,-6.54308E-05,-0.000113386,3934.822723
-236.8294077,-0.259178322,-0.32864385,-0.259178322,-6.57288E-05,-0.000116665,3943.14882
-236.7794077,-0.260643347,-0.330120316,-0.260643347,-6.60241E-05,-0.000119959,3947.702315
-236.7294077,-0.261908088,-0.331503319,-0.261908088,-6.63007E-05,-0.000123267,3950.30868
-236.6794077,-0.263752713,-0.333132388,-0.263752713,-6.66265E-05,-0.00012659,3958.677127
-236.6294077,-0.265271134,-0.335003722,-0.265271134,-6.70007E-05,-0.000129931,3959.226675
-236.5794077,-0.267073816,-0.337249906,-0.267073816,-6.745E-05,-0.000133292,3959.583245
-236.5294077,-0.268260322,-0.338821753,-0.268260322,-6.77644E-05,-0.000136673,3958.72342
-236.4794077,-0.269864609,-0.340243856,-0.269864609,-6.80488E-05,-0.000140068,3965.752863
-236.4294077,-0.271142675,-0.342305953,-0.271142675,-6.84612E-05,-0.000143481,3960.531106
-236.3794077,-0.272628663,-0.343798628,-0.272628663,-6.87597E-05,-0.000146911,3964.946922
-236.3294077,-0.2741862,-0.345823538,-0.2741862,-6.91647E-05,-0.000150359,3964.25012
-236.2794077,-0.275500528,-0.347177919,-0.275500528,-6.94356E-05,-0.000153824,3967.713861
-236.2294077,-0.276545903,-0.348767891,-0.276545903,-6.97536E-05,-0.000157304,3964.612434
-236.1794077,-0.278644244,-0.350040238,-0.278644244,-7.0008E-05,-0.000160798,3980.174476
-236.1294077,-0.279806906,-0.351900134,-0.279806906,-7.038E-05,-0.000164308,3975.657849
-236.0794077,-0.2810039,-0.353308881,-0.2810039,-7.06618E-05,-0.000167834,3976.74549
-236.0294077,-0.283030709,-0.355432978,-0.283030709,-7.10866E-05,-0.000171378,3981.491966
-235.9794077,-0.284127581,-0.35692375,-0.284127581,-7.13848E-05,-0.000174939,3980.228007
-235.9294077,-0.285663188,-0.358179891,-0.285663188,-7.1636E-05,-0.000178515,3987.705549
-235.8794077,-0.286995634,-0.360008313,-0.286995634,-7.20017E-05,-0.000182106,3985.958441
-235.8294077,-0.288482594,-0.361513394,-0.288482594,-7.23027E-05,-0.000185713,3989.92954
-235.7794077,-0.289767331,-0.362599766,-0.289767331,-7.252E-05,-0.000189334,3995.6911
-235.7294077,-0.291232369,-0.364109613,-0.291232369,-7.28219E-05,-0.000192967,3999.240321
